sido_code,sigungu_code,emd_code,week_type,FRIN_CG,시도,시군구
23,23010,2301064,weekday,23.14,인천광역시,인천_중구
23,23030,2303077,weekday,29.22,인천광역시,남구
23,23080,2308059,weekday,26.09,인천광역시,서구
23,23050,2305060,weekday,73.91,인천광역시,남동구
23,23310,2331035,weekday,12.13,인천광역시,강화군
23,23050,2305074,weekday,41.71,인천광역시,남동구
23,23040,2304056,weekday,28.77,인천광역시,연수구
23,23040,2304052,weekday,56.77,인천광역시,연수구
23,23080,2308064,weekday,30.85,인천광역시,서구
23,23060,2306067,weekday,44.92,인천광역시,부평구
23,23310,2331041,weekday,4.62,인천광역시,강화군
23,23030,2303060,weekday,47.64,인천광역시,남구
23,23030,2303076,weekday,17.93,인천광역시,남구
23,23070,2307052,weekday,83.93,인천광역시,계양구
23,23080,2308056,weekday,32.6,인천광역시,서구
23,23080,2308054,weekday,28.18,인천광역시,서구
23,23030,2303066,weekday,39.07,인천광역시,남구
23,23070,2307055,weekday,30.08,인천광역시,계양구
23,23030,2303059,weekday,66.75,인천광역시,남구
23,23070,2307061,weekday,44.92,인천광역시,계양구
23,23070,2307056,weekday,53.35,인천광역시,계양구
23,23320,2332037,weekday,9.08,인천광역시,옹진군
23,23020,2302055,weekday,49.37,인천광역시,동구
23,23030,2303067,weekday,51.7,인천광역시,남구
23,23310,2331011,weekday,60.21,인천광역시,강화군
23,23050,2305065,weekday,49.11,인천광역시,남동구
23,23080,2308060,weekday,7.29,인천광역시,서구
23,23040,2304055,weekday,37.64,인천광역시,연수구
23,23010,2301052,weekday,37.51,인천광역시,인천_중구
23,23050,2305051,weekday,38.71,인천광역시,남동구
23,23040,2304051,weekday,56.59,인천광역시,연수구
23,23040,2304065,weekday,13.85,인천광역시,연수구
23,23070,2307053,weekday,35.21,인천광역시,계양구
23,23050,2305064,weekday,44.09,인천광역시,남동구
23,23040,2304063,weekday,33.08,인천광역시,연수구
23,23020,2302051,weekday,58.59,인천광역시,동구
23,23060,2306060,weekday,37.41,인천광역시,부평구
23,23050,2305059,weekday,43.76,인천광역시,남동구
23,23080,2308063,weekday,35.33,인천광역시,서구
23,23070,2307062,weekday,39.77,인천광역시,계양구
23,23020,2302064,weekday,58.51,인천광역시,동구
23,23020,2302052,weekday,53.78,인천광역시,동구
23,23030,2303057,weekday,42.95,인천광역시,남구
23,23070,2307063,weekday,33.1,인천광역시,계양구
23,23080,2308074,weekday,18.72,인천광역시,서구
23,23050,2305058,weekday,49.52,인천광역시,남동구
23,23050,2305072,weekday,56.7,인천광역시,남동구
23,23020,2302061,weekday,30.09,인천광역시,동구
23,23030,2303062,weekday,79.84,인천광역시,남구
23,23310,2331036,weekday,9.0,인천광역시,강화군
23,23010,2301056,weekday,37.52,인천광역시,인천_중구
23,23310,2331033,weekday,21.59,인천광역시,강화군
23,23080,2308077,weekday,22.98,인천광역시,서구
23,23010,2301065,weekday,33.42,인천광역시,인천_중구
23,23080,2308051,weekday,22.65,인천광역시,서구
23,23060,2306068,weekday,41.15,인천광역시,부평구
31,31280,3128032,weekday,53.66,경기도,여주시
31,31060,3106062,weekday,23.66,경기도,광명시
31,31050,3105074,weekday,73.14,경기도,부천시
31,31050,3105082,weekday,29.75,경기도,부천시
31,31013,3101354,weekday,67.6,경기도,수원시 팔달구
31,31130,3113051,weekday,31.22,경기도,남양주시
31,31070,3107059,weekday,56.16,경기도,평택시
31,31210,3121031,weekday,19.78,경기도,이천시
31,31030,3103065,weekday,45.26,경기도,의정부시
31,31041,3104164,weekday,37.85,경기도,안양시 만안구
31,31030,3103056,weekday,67.84,경기도,의정부시
31,31042,3104255,weekday,38.07,경기도,안양시 동안구
31,31180,3118063,weekday,29.59,경기도,하남시
31,31011,3101158,weekday,65.89,경기도,수원시 장안구
31,31104,3110453,weekday,26.86,경기도,고양시 일산서구
31,31070,3107060,weekday,23.2,경기도,평택시
31,31250,3125051,weekday,30.13,경기도,광주시
31,31023,3102361,weekday,75.83,경기도,성남시 분당구
31,31050,3105086,weekday,61.67,경기도,부천시
31,31380,3138031,weekday,49.8,경기도,양평군
31,31240,3124035,weekday,51.25,경기도,화성시
31,31180,3118064,weekday,58.23,경기도,하남시
31,31380,3138041,weekday,63.17,경기도,양평군
31,31013,3101372,weekday,80.97,경기도,수원시 팔달구
31,31280,3128035,weekday,48.25,경기도,여주시
31,31070,3107061,weekday,62.54,경기도,평택시
31,31191,3119132,weekday,57.15,경기도,용인시 처인구
31,31011,3101157,weekday,42.1,경기도,수원시 장안구
31,31092,3109266,weekday,40.27,경기도,안산시 단원구
31,31180,3118060,weekday,73.4,경기도,하남시
31,31270,3127041,weekday,23.52,경기도,포천시
31,31350,3135037,weekday,9.46,경기도,연천군
31,31380,3138033,weekday,53.95,경기도,양평군
31,31101,3110165,weekday,33.63,경기도,고양시 덕양구
31,31030,3103060,weekday,52.17,경기도,의정부시
31,31021,3102158,weekday,75.91,경기도,성남시 수정구
31,31050,3105066,weekday,40.25,경기도,부천시
31,31101,3110167,weekday,19.04,경기도,고양시 덕양구
31,31240,3124036,weekday,61.9,경기도,화성시
31,31060,3106065,weekday,37.95,경기도,광명시
31,31270,3127033,weekday,38.17,경기도,포천시
31,31193,3119355,weekday,50.28,경기도,용인시 수지구
31,31011,3101162,weekday,26.58,경기도,수원시 장안구
31,31220,3122040,weekday,40.0,경기도,안성시
31,31380,3138036,weekday,43.71,경기도,양평군
31,31050,3105053,weekday,44.92,경기도,부천시
31,31350,3135012,weekday,71.99,경기도,연천군
31,31014,3101462,weekday,60.36,경기도,수원시 영통구
31,31023,3102378,weekday,44.81,경기도,성남시 분당구
31,31022,3102260,weekday,43.39,경기도,성남시 중원구
31,31101,3110164,weekday,38.58,경기도,고양시 덕양구
31,31280,3128052,weekday,49.22,경기도,여주시
31,31210,3121036,weekday,55.4,경기도,이천시
31,31140,3114055,weekday,33.67,경기도,오산시
31,31103,3110356,weekday,29.2,경기도,고양시 일산동구
31,31200,3120054,weekday,58.39,경기도,파주시
31,31230,3123035,weekday,68.76,경기도,김포시
31,31103,3110351,weekday,53.53,경기도,고양시 일산동구
31,31180,3118053,weekday,32.26,경기도,하남시
31,31014,3101465,weekday,32.32,경기도,수원시 영통구
31,31240,3124065,weekday,25.45,경기도,화성시
31,31041,3104155,weekday,49.54,경기도,안양시 만안구
31,31091,3109177,weekday,27.97,경기도,안산시 상록구
31,31011,3101163,weekday,62.41,경기도,수원시 장안구
31,31192,3119261,weekday,63.58,경기도,용인시 기흥구
31,31070,3107033,weekday,44.58,경기도,평택시
31,31193,3119353,weekday,51.15,경기도,용인시 수지구
31,31150,3115051,weekday,49.51,경기도,시흥시
31,31350,3135035,weekday,12.23,경기도,연천군
31,31350,3135038,weekday,57.6,경기도,연천군
31,31380,3138011,weekday,40.54,경기도,양평군
31,31150,3115053,weekday,18.12,경기도,시흥시
31,31200,3120037,weekday,32.92,경기도,파주시
31,31170,3117051,weekday,60.9,경기도,의왕시
31,31160,3116058,weekday,20.89,경기도,군포시
31,31120,3112057,weekday,46.77,경기도,구리시
31,31380,3138040,weekday,39.01,경기도,양평군
31,31180,3118059,weekday,64.71,경기도,하남시
31,31070,3107011,weekday,35.39,경기도,평택시
31,31250,3125038,weekday,51.59,경기도,광주시
31,31103,3110361,weekday,36.41,경기도,고양시 일산동구
31,31280,3128034,weekday,34.71,경기도,여주시
31,31091,3109151,weekday,68.29,경기도,안산시 상록구
31,31380,3138034,weekday,68.91,경기도,양평군
31,31191,3119152,weekday,61.69,경기도,용인시 처인구
31,31101,3110169,weekday,26.34,경기도,고양시 덕양구
31,31220,3122042,weekday,21.82,경기도,안성시
31,31041,3104161,weekday,44.38,경기도,안양시 만안구
31,31042,3104254,weekday,45.24,경기도,안양시 동안구
31,31042,3104257,weekday,63.8,경기도,안양시 동안구
31,31170,3117053,weekday,46.76,경기도,의왕시
31,31220,3122033,weekday,25.45,경기도,안성시
31,31210,3121011,weekday,62.58,경기도,이천시
31,31101,3110160,weekday,83.22,경기도,고양시 덕양구
31,31042,3104264,weekday,81.92,경기도,안양시 동안구
31,31042,3104263,weekday,62.06,경기도,안양시 동안구
31,31200,3120038,weekday,31.65,경기도,파주시
31,31110,3111054,weekday,63.24,경기도,과천시
31,31104,3110459,weekday,32.51,경기도,고양시 일산서구
31,31250,3125052,weekday,57.64,경기도,광주시
31,31200,3120053,weekday,41.7,경기도,파주시
31,31013,3101368,weekday,82.03,경기도,수원시 팔달구
31,31220,3122036,weekday,38.74,경기도,안성시
31,31230,3123012,weekday,52.34,경기도,김포시
31,31120,3112052,weekday,69.5,경기도,구리시
31,31091,3109171,weekday,60.88,경기도,안산시 상록구
31,31103,3110353,weekday,27.86,경기도,고양시 일산동구
31,31103,3110357,weekday,45.85,경기도,고양시 일산동구
31,31104,3110454,weekday,45.33,경기도,고양시 일산서구
31,31050,3105055,weekday,59.05,경기도,부천시
31,31380,3138038,weekday,30.39,경기도,양평군
31,31260,3126054,weekday,24.08,경기도,양주시
31,31060,3106052,weekday,74.59,경기도,광명시
31,31021,3102159,weekday,59.89,경기도,성남시 수정구
31,31270,3127036,weekday,67.22,경기도,포천시
31,31230,3123013,weekday,46.91,경기도,김포시
31,31021,3102155,weekday,69.25,경기도,성남시 수정구
31,31042,3104260,weekday,30.56,경기도,안양시 동안구
31,31103,3110359,weekday,32.96,경기도,고양시 일산동구
31,31193,3119357,weekday,54.79,경기도,용인시 수지구
31,31023,3102367,weekday,32.55,경기도,성남시 분당구
31,31260,3126033,weekday,57.77,경기도,양주시
31,31260,3126055,weekday,33.44,경기도,양주시
31,31041,3104157,weekday,44.07,경기도,안양시 만안구
31,31192,3119253,weekday,64.13,경기도,용인시 기흥구
31,31030,3103059,weekday,65.31,경기도,의정부시
31,31230,3123056,weekday,24.24,경기도,김포시
31,31070,3107057,weekday,44.95,경기도,평택시
31,31370,3137031,weekday,40.06,경기도,가평군
31,31104,3110451,weekday,73.79,경기도,고양시 일산서구
31,31150,3115054,weekday,49.54,경기도,시흥시
31,31091,3109155,weekday,50.75,경기도,안산시 상록구
31,31023,3102355,weekday,18.17,경기도,성남시 분당구
31,31092,3109268,weekday,45.19,경기도,안산시 단원구
31,31250,3125034,weekday,36.73,경기도,광주시
31,31191,3119153,weekday,52.26,경기도,용인시 처인구
31,31041,3104156,weekday,37.93,경기도,안양시 만안구
31,31200,3120011,weekday,45.85,경기도,파주시
31,31110,3111051,weekday,25.37,경기도,과천시
31,31250,3125014,weekday,32.33,경기도,광주시
31,31150,3115064,weekday,43.49,경기도,시흥시
31,31210,3121052,weekday,34.16,경기도,이천시
31,31240,3124012,weekday,54.98,경기도,화성시
31,31191,3119111,weekday,44.06,경기도,용인시 처인구
31,31192,3119260,weekday,67.77,경기도,용인시 기흥구
31,31050,3105084,weekday,19.71,경기도,부천시
31,31050,3105068,weekday,39.95,경기도,부천시
31,31120,3112053,weekday,78.29,경기도,구리시
31,31022,3102259,weekday,77.7,경기도,성남시 중원구
31,31150,3115059,weekday,54.27,경기도,시흥시
31,31230,3123053,weekday,34.1,경기도,김포시
31,31050,3105070,weekday,41.48,경기도,부천시
31,31240,3124052,weekday,37.04,경기도,화성시
31,31240,3124042,weekday,48.94,경기도,화성시
31,31092,3109272,weekday,32.38,경기도,안산시 단원구
31,31050,3105083,weekday,54.97,경기도,부천시
31,31042,3104256,weekday,64.01,경기도,안양시 동안구
31,31023,3102368,weekday,51.01,경기도,성남시 분당구
31,31050,3105067,weekday,35.45,경기도,부천시
31,31220,3122051,weekday,46.79,경기도,안성시
31,31023,3102356,weekday,24.36,경기도,성남시 분당구
31,31091,3109178,weekday,20.67,경기도,안산시 상록구
31,31380,3138037,weekday,49.05,경기도,양평군
31,31130,3113013,weekday,41.22,경기도,남양주시
31,31070,3107031,weekday,49.24,경기도,평택시
31,31120,3112058,weekday,54.4,경기도,구리시
31,31023,3102362,weekday,45.47,경기도,성남시 분당구
31,31070,3107062,weekday,37.61,경기도,평택시
31,31030,3103058,weekday,51.81,경기도,의정부시
31,31050,3105058,weekday,50.78,경기도,부천시
31,31220,3122041,weekday,65.83,경기도,안성시
31,31260,3126032,weekday,52.01,경기도,양주시
31,31012,3101261,weekday,40.3,경기도,수원시 권선구
31,31101,3110161,weekday,43.99,경기도,고양시 덕양구
31,31021,3102151,weekday,76.57,경기도,성남시 수정구
31,31192,3119262,weekday,36.44,경기도,용인시 기흥구
31,31110,3111052,weekday,68.4,경기도,과천시
31,31070,3107056,weekday,63.65,경기도,평택시
31,31101,3110166,weekday,15.78,경기도,고양시 덕양구
31,31022,3102251,weekday,47.85,경기도,성남시 중원구
31,31104,3110457,weekday,49.4,경기도,고양시 일산서구
31,31220,3122039,weekday,46.04,경기도,안성시
31,31150,3115065,weekday,40.49,경기도,시흥시
31,31180,3118055,weekday,73.99,경기도,하남시
31,31050,3105060,weekday,79.25,경기도,부천시
31,31060,3106066,weekday,30.4,경기도,광명시
31,31011,3101156,weekday,41.61,경기도,수원시 장안구
31,31050,3105071,weekday,84.43,경기도,부천시
31,31101,3110155,weekday,66.77,경기도,고양시 덕양구
31,31193,3119354,weekday,55.17,경기도,용인시 수지구
31,31101,3110152,weekday,52.2,경기도,고양시 덕양구
31,31110,3111055,weekday,52.07,경기도,과천시
31,31250,3125053,weekday,37.76,경기도,광주시
31,31150,3115071,weekday,7.08,경기도,시흥시
31,31350,3135033,weekday,44.13,경기도,연천군
31,31042,3104252,weekday,86.14,경기도,안양시 동안구
31,31220,3122031,weekday,63.32,경기도,안성시
31,31014,3101454,weekday,34.81,경기도,수원시 영통구
31,31130,3113057,weekday,34.05,경기도,남양주시
31,31200,3120058,weekday,32.03,경기도,파주시
31,31023,3102358,weekday,46.61,경기도,성남시 분당구
31,31022,3102262,weekday,44.63,경기도,성남시 중원구
31,31104,3110452,weekday,72.22,경기도,고양시 일산서구
31,31021,3102160,weekday,34.59,경기도,성남시 수정구
31,31280,3128033,weekday,24.27,경기도,여주시
31,31260,3126053,weekday,43.48,경기도,양주시
31,31110,3111053,weekday,39.78,경기도,과천시
31,31042,3104253,weekday,65.65,경기도,안양시 동안구
31,31050,3105059,weekday,26.27,경기도,부천시
31,31180,3118056,weekday,31.29,경기도,하남시
31,31023,3102375,weekday,39.59,경기도,성남시 분당구
31,31260,3126052,weekday,46.81,경기도,양주시
31,31192,3119259,weekday,48.84,경기도,용인시 기흥구
31,31192,3119254,weekday,63.77,경기도,용인시 기흥구
31,31103,3110358,weekday,18.16,경기도,고양시 일산동구
31,31192,3119256,weekday,31.62,경기도,용인시 기흥구
31,31193,3119358,weekday,56.38,경기도,용인시 수지구
31,31260,3126011,weekday,62.76,경기도,양주시
31,31210,3121012,weekday,37.11,경기도,이천시
31,31080,3108053,weekday,23.85,경기도,동두천시
31,31200,3120055,weekday,21.74,경기도,파주시
31,31030,3103066,weekday,33.29,경기도,의정부시
31,31270,3127040,weekday,49.02,경기도,포천시
31,31103,3110360,weekday,58.34,경기도,고양시 일산동구
31,31130,3113053,weekday,21.16,경기도,남양주시
31,31050,3105073,weekday,70.36,경기도,부천시
31,31023,3102371,weekday,71.66,경기도,성남시 분당구
31,31050,3105079,weekday,62.2,경기도,부천시
31,31103,3110352,weekday,63.61,경기도,고양시 일산동구
31,31380,3138032,weekday,74.16,경기도,양평군
31,31130,3113054,weekday,43.58,경기도,남양주시
31,31101,3110159,weekday,74.64,경기도,고양시 덕양구
31,31160,3116061,weekday,32.51,경기도,군포시
31,31050,3105080,weekday,62.74,경기도,부천시
31,31041,3104162,weekday,37.33,경기도,안양시 만안구
31,31210,3121054,weekday,38.14,경기도,이천시
31,31240,3124015,weekday,48.35,경기도,화성시
31,31160,3116054,weekday,27.28,경기도,군포시
31,31030,3103053,weekday,55.41,경기도,의정부시
31,31050,3105078,weekday,22.33,경기도,부천시
31,31023,3102354,weekday,22.89,경기도,성남시 분당구
31,31012,3101252,weekday,19.32,경기도,수원시 권선구
31,31180,3118065,weekday,37.02,경기도,하남시
31,31170,3117056,weekday,45.95,경기도,의왕시
31,31060,3106058,weekday,24.87,경기도,광명시
31,31240,3124056,weekday,28.39,경기도,화성시
31,31250,3125036,weekday,95.6,경기도,광주시
31,31150,3115055,weekday,44.99,경기도,시흥시
31,31240,3124067,weekday,20.17,경기도,화성시
31,31160,3116060,weekday,27.85,경기도,군포시
31,31230,3123036,weekday,54.1,경기도,김포시
31,31030,3103052,weekday,26.72,경기도,의정부시
31,31200,3120031,weekday,40.61,경기도,파주시
31,31270,3127039,weekday,60.92,경기도,포천시
31,31180,3118051,weekday,62.13,경기도,하남시
31,31200,3120013,weekday,52.17,경기도,파주시
31,31104,3110455,weekday,33.31,경기도,고양시 일산서구
31,31021,3102153,weekday,22.26,경기도,성남시 수정구
31,31022,3102258,weekday,33.42,경기도,성남시 중원구
31,31092,3109270,weekday,56.7,경기도,안산시 단원구
31,31022,3102255,weekday,32.94,경기도,성남시 중원구
31,31092,3109275,weekday,58.88,경기도,안산시 단원구
31,31014,3101451,weekday,31.04,경기도,수원시 영통구
31,31170,3117054,weekday,61.97,경기도,의왕시
31,31021,3102156,weekday,63.85,경기도,성남시 수정구
31,31050,3105064,weekday,30.95,경기도,부천시
31,31050,3105069,weekday,69.11,경기도,부천시
31,31192,3119255,weekday,24.61,경기도,용인시 기흥구
31,31240,3124066,weekday,40.98,경기도,화성시
31,31260,3126051,weekday,29.49,경기도,양주시
31,31070,3107064,weekday,57.1,경기도,평택시
31,31270,3127032,weekday,65.29,경기도,포천시
31,31101,3110158,weekday,28.43,경기도,고양시 덕양구
31,31230,3123011,weekday,64.04,경기도,김포시
31,31101,3110154,weekday,43.35,경기도,고양시 덕양구
31,31370,3137032,weekday,78.94,경기도,가평군
31,31150,3115062,weekday,60.11,경기도,시흥시
31,31120,3112054,weekday,50.71,경기도,구리시
31,31280,3128011,weekday,38.61,경기도,여주시
31,31042,3104262,weekday,76.55,경기도,안양시 동안구
31,31270,3127031,weekday,56.89,경기도,포천시
31,31191,3119112,weekday,63.15,경기도,용인시 처인구
31,31230,3123062,weekday,39.16,경기도,김포시
31,31091,3109157,weekday,62.81,경기도,안산시 상록구
31,31013,3101369,weekday,41.79,경기도,수원시 팔달구
31,31022,3102253,weekday,39.23,경기도,성남시 중원구
31,31280,3128038,weekday,21.55,경기도,여주시
31,31350,3135034,weekday,48.85,경기도,연천군
31,31060,3106051,weekday,82.86,경기도,광명시
31,31022,3102257,weekday,31.5,경기도,성남시 중원구
31,31080,3108055,weekday,44.0,경기도,동두천시
31,31193,3119351,weekday,55.66,경기도,용인시 수지구
31,31091,3109156,weekday,40.25,경기도,안산시 상록구
31,31021,3102164,weekday,50.04,경기도,성남시 수정구
31,31050,3105063,weekday,51.48,경기도,부천시
31,31021,3102167,weekday,65.12,경기도,성남시 수정구
31,31130,3113012,weekday,46.56,경기도,남양주시
31,31270,3127035,weekday,57.93,경기도,포천시
31,31023,3102363,weekday,36.54,경기도,성남시 분당구
31,31091,3109173,weekday,70.72,경기도,안산시 상록구
31,31220,3122011,weekday,50.18,경기도,안성시
31,31130,3113011,weekday,50.76,경기도,남양주시
31,31270,3127052,weekday,68.61,경기도,포천시
31,31011,3101159,weekday,58.56,경기도,수원시 장안구
31,31050,3105081,weekday,62.95,경기도,부천시
31,31120,3112055,weekday,82.56,경기도,구리시
31,31160,3116055,weekday,46.22,경기도,군포시
31,31092,3109277,weekday,29.34,경기도,안산시 단원구
31,31210,3121033,weekday,38.23,경기도,이천시
31,31210,3121035,weekday,35.2,경기도,이천시
31,31191,3119151,weekday,64.8,경기도,용인시 처인구
31,31042,3104267,weekday,49.16,경기도,안양시 동안구
31,31041,3104163,weekday,49.22,경기도,안양시 만안구
31,31280,3128037,weekday,20.21,경기도,여주시
31,31012,3101253,weekday,43.8,경기도,수원시 권선구
31,31060,3106064,weekday,46.45,경기도,광명시
31,31022,3102261,weekday,31.65,경기도,성남시 중원구
31,31210,3121038,weekday,42.51,경기도,이천시
31,31170,3117055,weekday,52.7,경기도,의왕시
31,31091,3109176,weekday,35.78,경기도,안산시 상록구
31,31200,3120021,weekday,2.58,경기도,파주시
31,31240,3124038,weekday,50.64,경기도,화성시
31,31110,3111056,weekday,51.64,경기도,과천시
31,31021,3102168,weekday,27.26,경기도,성남시 수정구
31,31070,3107058,weekday,45.11,경기도,평택시
31,31023,3102372,weekday,33.44,경기도,성남시 분당구
31,31200,3120035,weekday,47.08,경기도,파주시
31,31192,3119257,weekday,40.95,경기도,용인시 기흥구
31,31150,3115056,weekday,45.51,경기도,시흥시
31,31023,3102351,weekday,56.31,경기도,성남시 분당구
31,31120,3112056,weekday,73.4,경기도,구리시
31,31041,3104158,weekday,52.13,경기도,안양시 만안구
31,31070,3107037,weekday,40.54,경기도,평택시
31,31013,3101353,weekday,87.42,경기도,수원시 팔달구
31,31080,3108058,weekday,43.69,경기도,동두천시
31,31380,3138035,weekday,35.93,경기도,양평군
31,31070,3107051,weekday,67.17,경기도,평택시
31,31192,3119258,weekday,29.15,경기도,용인시 기흥구
31,31012,3101257,weekday,48.81,경기도,수원시 권선구
31,31140,3114052,weekday,58.4,경기도,오산시
31,31014,3101459,weekday,35.44,경기도,수원시 영통구
31,31042,3104266,weekday,69.36,경기도,안양시 동안구
31,31193,3119359,weekday,42.81,경기도,용인시 수지구
31,31050,3105052,weekday,66.4,경기도,부천시
31,31091,3109162,weekday,49.28,경기도,안산시 상록구
31,31280,3128053,weekday,35.05,경기도,여주시
31,31200,3120015,weekday,51.23,경기도,파주시
31,31240,3124013,weekday,49.18,경기도,화성시
31,31050,3105077,weekday,77.09,경기도,부천시
31,31230,3123060,weekday,24.94,경기도,김포시
31,31370,3137011,weekday,64.03,경기도,가평군
31,31060,3106061,weekday,71.12,경기도,광명시
31,31191,3119154,weekday,74.29,경기도,용인시 처인구
31,31103,3110355,weekday,29.14,경기도,고양시 일산동구
31,31011,3101161,weekday,72.28,경기도,수원시 장안구
31,31050,3105061,weekday,40.7,경기도,부천시
31,31160,3116052,weekday,60.81,경기도,군포시
31,31200,3120026,weekday,67.29,경기도,파주시
31,31101,3110163,weekday,27.71,경기도,고양시 덕양구
31,31041,3104159,weekday,64.56,경기도,안양시 만안구
31,31041,3104160,weekday,70.38,경기도,안양시 만안구
31,31240,3124054,weekday,53.43,경기도,화성시
31,31240,3124033,weekday,39.39,경기도,화성시
31,31070,3107032,weekday,41.98,경기도,평택시
31,31042,3104258,weekday,33.86,경기도,안양시 동안구
31,31210,3121051,weekday,69.4,경기도,이천시
31,31013,3101371,weekday,21.58,경기도,수원시 팔달구
31,31023,3102353,weekday,38.38,경기도,성남시 분당구
31,31050,3105075,weekday,69.73,경기도,부천시
31,31050,3105062,weekday,39.03,경기도,부천시
31,31130,3113059,weekday,29.79,경기도,남양주시
31,31160,3116056,weekday,46.58,경기도,군포시
31,31091,3109154,weekday,20.35,경기도,안산시 상록구
31,31200,3120057,weekday,30.16,경기도,파주시
31,31014,3101464,weekday,31.84,경기도,수원시 영통구
31,31150,3115061,weekday,26.43,경기도,시흥시
31,31042,3104261,weekday,44.87,경기도,안양시 동안구
31,31200,3120012,weekday,55.16,경기도,파주시
31,31070,3107052,weekday,57.14,경기도,평택시
31,31230,3123061,weekday,31.08,경기도,김포시
31,31180,3118052,weekday,84.57,경기도,하남시
31,31041,3104152,weekday,65.3,경기도,안양시 만안구
31,31270,3127034,weekday,78.86,경기도,포천시
31,31012,3101256,weekday,35.74,경기도,수원시 권선구
31,31011,3101154,weekday,65.27,경기도,수원시 장안구
31,31220,3122038,weekday,40.4,경기도,안성시
31,31092,3109273,weekday,43.22,경기도,안산시 단원구
31,31210,3121032,weekday,43.99,경기도,이천시
31,31130,3113015,weekday,54.6,경기도,남양주시
31,31101,3110168,weekday,46.33,경기도,고양시 덕양구
31,31080,3108052,weekday,41.28,경기도,동두천시
31,31070,3107053,weekday,44.06,경기도,평택시
31,31140,3114053,weekday,42.48,경기도,오산시
31,31050,3105065,weekday,35.99,경기도,부천시
31,31220,3122035,weekday,30.08,경기도,안성시
31,31050,3105076,weekday,46.5,경기도,부천시
31,31070,3107013,weekday,40.83,경기도,평택시
31,31070,3107014,weekday,47.58,경기도,평택시
31,31060,3106063,weekday,38.83,경기도,광명시
31,31060,3106067,weekday,44.94,경기도,광명시
31,31130,3113052,weekday,28.83,경기도,남양주시
31,31012,3101262,weekday,44.54,경기도,수원시 권선구
31,31030,3103051,weekday,50.29,경기도,의정부시
31,31104,3110456,weekday,35.95,경기도,고양시 일산서구
31,31013,3101370,weekday,19.77,경기도,수원시 팔달구
31,31101,3110156,weekday,63.47,경기도,고양시 덕양구
31,31012,3101264,weekday,39.77,경기도,수원시 권선구
31,31092,3109259,weekday,39.29,경기도,안산시 단원구
31,31011,3101155,weekday,23.54,경기도,수원시 장안구
31,31050,3105054,weekday,45.05,경기도,부천시
31,31270,3127037,weekday,32.11,경기도,포천시
31,31021,3102157,weekday,28.75,경기도,성남시 수정구
31,31042,3104265,weekday,46.48,경기도,안양시 동안구
31,31101,3110157,weekday,50.0,경기도,고양시 덕양구
31,31060,3106060,weekday,36.5,경기도,광명시
31,31140,3114054,weekday,48.06,경기도,오산시
31,31150,3115068,weekday,49.55,경기도,시흥시
31,31192,3119252,weekday,57.35,경기도,용인시 기흥구
31,31050,3105072,weekday,88.06,경기도,부천시
31,31240,3124039,weekday,35.65,경기도,화성시
31,31021,3102152,weekday,30.44,경기도,성남시 수정구
31,31180,3118061,weekday,57.93,경기도,하남시
31,31160,3116059,weekday,42.11,경기도,군포시
31,31200,3120032,weekday,20.58,경기도,파주시
31,31210,3121034,weekday,36.98,경기도,이천시
31,31091,3109174,weekday,58.03,경기도,안산시 상록구
31,31160,3116051,weekday,52.95,경기도,군포시
31,31041,3104154,weekday,55.82,경기도,안양시 만안구
31,31130,3113058,weekday,61.54,경기도,남양주시
31,31012,3101260,weekday,57.92,경기도,수원시 권선구
31,31070,3107055,weekday,68.81,경기도,평택시
31,31193,3119356,weekday,57.39,경기도,용인시 수지구
31,31041,3104151,weekday,45.03,경기도,안양시 만안구
31,31060,3106056,weekday,24.2,경기도,광명시
31,31014,3101466,weekday,44.96,경기도,수원시 영통구
31,31080,3108056,weekday,62.01,경기도,동두천시
31,31014,3101453,weekday,33.82,경기도,수원시 영통구
31,31240,3124014,weekday,43.25,경기도,화성시
31,31250,3125012,weekday,37.03,경기도,광주시
31,31042,3104259,weekday,59.68,경기도,안양시 동안구
31,31101,3110162,weekday,52.33,경기도,고양시 덕양구
31,31200,3120052,weekday,41.3,경기도,파주시
31,31104,3110458,weekday,22.3,경기도,고양시 일산서구
31,31060,3106057,weekday,33.86,경기도,광명시
31,31092,3109276,weekday,61.34,경기도,안산시 단원구
31,31021,3102165,weekday,36.28,경기도,성남시 수정구
31,31230,3123034,weekday,40.46,경기도,김포시
31,31014,3101460,weekday,43.72,경기도,수원시 영통구
31,31103,3110354,weekday,39.52,경기도,고양시 일산동구
31,31200,3120056,weekday,32.15,경기도,파주시
31,31200,3120036,weekday,35.6,경기도,파주시
31,31120,3112051,weekday,56.94,경기도,구리시
31,31101,3110153,weekday,24.02,경기도,고양시 덕양구
31,31220,3122053,weekday,37.04,경기도,안성시
31,31021,3102166,weekday,57.55,경기도,성남시 수정구
31,31240,3124055,weekday,28.39,경기도,화성시
31,31210,3121053,weekday,13.95,경기도,이천시
31,31220,3122052,weekday,32.55,경기도,안성시
31,31080,3108061,weekday,48.47,경기도,동두천시
31,31092,3109274,weekday,58.68,경기도,안산시 단원구
31,31022,3102254,weekday,25.34,경기도,성남시 중원구
31,31191,3119113,weekday,46.77,경기도,용인시 처인구
31,31091,3109158,weekday,48.44,경기도,안산시 상록구
31,31021,3102161,weekday,27.25,경기도,성남시 수정구
