집계일자,콘존ID,DSRC차종유형구분코드,평균속도
20220205,0010CZE170,2,83.84
20220205,0010CZE180,1,85.91
20220205,0010CZE180,2,79.18
20220205,0010CZE190,1,0
20220205,0010CZE190,2,0
20220205,0010CZE200,1,0
20220205,0010CZE200,2,0
20220205,0010CZE205,1,106.06
20220205,0010CZE205,2,86.19
20220205,0010CZE210,1,95.58
20220205,0010CZE210,2,82.06
20220205,0010CZE215,1,91.91
20220205,0010CZE215,2,78.14
20220205,0010CZE220,1,95.05
20220205,0010CZE220,2,81.24
20220205,0010CZE230,1,89.65
20220205,0010CZE230,2,80.61
20220205,0010CZE240,1,89.48
20220205,0010CZE240,2,81.93
20220205,0010CZE250,1,89.14
20220205,0010CZE250,2,74.66
20220205,0010CZE260,1,79.22
20220205,0010CZE260,2,62.76
20220205,0010CZE270,1,100.1
20220205,0010CZE270,2,85.53
20220205,0010CZE280,1,102.45
20220205,0010CZE280,2,86.28
20220205,0010CZE290,1,103.65
20220205,0010CZE290,2,92.47
20220205,0010CZE300,1,99.38
20220205,0010CZE300,2,92.73
20220205,0010CZE310,1,84.77
20220205,0010CZE310,2,84.09
20220205,0010CZE320,1,92.51
20220205,0010CZE320,2,88.91
20220205,0010CZE330,1,99.07
20220205,0010CZE330,2,95.3
20220205,0010CZE340,1,103.38
20220205,0010CZE340,2,98.19
20220205,0010CZE350,1,89.88
20220205,0010CZE350,2,90.53
20220205,0010CZE355,1,91.92
20220205,0010CZE355,2,89.02
20220205,0010CZE357,1,93.35
20220205,0010CZE357,2,94.71
20220205,0010CZE360,1,92.75
20220205,0010CZE360,2,92.39
20220205,0010CZE370,1,77.37
20220205,0010CZE370,2,85.23
20220205,0010CZE380,1,0
20220205,0010CZE380,2,0
20220205,0010CZE385,1,0
20220205,0010CZE385,2,0
20220205,0010CZE390,1,104.74
20220205,0010CZE390,2,0
20220205,0010CZE400,1,95.21
20220205,0010CZE400,2,95.81
20220205,0010CZE410,1,91.85
20220205,0010CZE410,2,90.11
20220205,0010CZE420,1,95.41
20220205,0010CZE420,2,93.74
20220205,0010CZE430,1,50.57
20220205,0010CZE430,2,49.4
20220205,0010CZE440,1,85.17
20220205,0010CZE440,2,89.05
20220205,0010CZE450,1,81.37
20220205,0010CZE450,2,81.96
20220205,0010CZE460,1,0
20220205,0010CZE460,2,0
20220205,0010CZE470,1,0
20220205,0010CZE470,2,0
20220205,0010CZE480,1,46.98
20220205,0010CZE480,2,43.83
20220205,0010CZE490,1,106.42
20220205,0010CZE490,2,100.5
20220205,0010CZE500,1,52.58
20220205,0010CZE500,2,49.55
20220205,0010CZE505,1,78.46
20220205,0010CZE505,2,90.42
20220205,0010CZE510,1,0
20220205,0010CZE510,2,0
20220205,0010CZE520,1,0
20220205,0010CZE520,2,0
20220205,0010CZE521,1,0
20220205,0010CZE521,2,0
20220205,0010CZE522,1,0
20220205,0010CZE522,2,0
20220205,0010CZS005,1,0
20220205,0010CZS005,2,0
20220205,0010CZS010,1,52.83
20220205,0010CZS010,2,47.94
20220205,0010CZS011,1,51.02
20220205,0010CZS011,2,45.2
20220205,0010CZS020,1,102.96
20220205,0010CZS020,2,89.18
20220205,0010CZS030,1,98.06
20220205,0010CZS030,2,87.03
20220205,0010CZS035,1,0
20220205,0010CZS035,2,0
20220205,0010CZS040,1,100.76
20220205,0010CZS040,2,90.18
20220205,0010CZS050,1,87.93
20220205,0010CZS050,2,84.59
20220205,0010CZS055,1,94.24
20220205,0010CZS055,2,87.8
20220205,0010CZS060,1,51.8
20220205,0010CZS060,2,44.21
20220205,0010CZS065,1,0
20220205,0010CZS065,2,0
20220205,0010CZS070,1,102.04
20220205,0010CZS070,2,85.99
20220205,0010CZS080,1,96.27
20220205,0010CZS080,2,88.06
20220205,0010CZS085,1,0
20220205,0010CZS085,2,0
20220205,0010CZS090,1,0
20220205,0010CZS090,2,0
20220205,0010CZS100,1,0
20220205,0010CZS100,2,0
20220205,0010CZS105,1,0
20220205,0010CZS105,2,0
20220205,0010CZS110,1,0
20220205,0010CZS110,2,0
20220205,0010CZS120,1,98.13
20220205,0010CZS120,2,83.31
20220205,0010CZS130,1,94.09
20220205,0010CZS130,2,78.91
20220205,0010CZS140,1,101.03
20220205,0010CZS140,2,83.84
20220205,0010CZS150,1,99.92
20220205,0010CZS150,2,83.82
20220205,0010CZS160,1,98.01
20220205,0010CZS160,2,83.48
20220205,0010CZS170,1,84.82
20220205,0010CZS170,2,80.45
20220205,0010CZS180,1,92.1
20220205,0010CZS180,2,78.43
20220205,0010CZS190,1,0
20220205,0010CZS190,2,0
20220205,0010CZS200,1,0
20220205,0010CZS200,2,0
20220205,0010CZS205,1,109.68
20220205,0010CZS205,2,88.14
20220205,0010CZS210,1,101.62
20220205,0010CZS210,2,86.6
20220205,0010CZS215,1,97.87
20220205,0010CZS215,2,81.56
20220205,0010CZS220,1,100.41
20220205,0010CZS220,2,83.37
20220205,0010CZS230,1,94.98
20220205,0010CZS230,2,78.79
20220205,0010CZS240,1,91.13
20220205,0010CZS240,2,83.93
20220205,0010CZS250,1,90.26
20220205,0010CZS250,2,80.22
20220205,0010CZS260,1,74.36
20220205,0010CZS260,2,67.21
20220205,0010CZS270,1,100.07
20220205,0010CZS270,2,92.77
20220205,0010CZS280,1,100.25
20220205,0010CZS280,2,88.2
20220205,0010CZS290,1,97.91
20220205,0010CZS290,2,89.45
20220205,0010CZS300,1,95.56
20220205,0010CZS300,2,93.62
20220205,0010CZS310,1,80.59
20220205,0010CZS310,2,84.79
20220205,0010CZS320,1,95.17
20220205,0010CZS320,2,91.84
20220205,0010CZS330,1,97.6
20220205,0010CZS330,2,96.78
20220205,0010CZS340,1,98.8
20220205,0010CZS340,2,94.13
20220205,0010CZS350,1,86
20220205,0010CZS350,2,88.35
20220205,0010CZS355,1,94.3
20220205,0010CZS355,2,91.68
20220205,0010CZS357,1,86.45
20220205,0010CZS357,2,93.05
20220205,0010CZS360,1,89
20220205,0010CZS360,2,92.79
20220205,0010CZS370,1,91.84
20220205,0010CZS370,2,92.52
20220205,0010CZS380,1,0
20220205,0010CZS380,2,0
20220205,0010CZS385,1,0
20220205,0010CZS385,2,0
20220205,0010CZS390,1,0
20220205,0010CZS390,2,0
20220205,0010CZS400,1,98.56
20220205,0010CZS400,2,100.04
20220205,0010CZS410,1,93.47
20220205,0010CZS410,2,96.51
20220205,0010CZS420,1,98.47
20220205,0010CZS420,2,96.73
20220205,0010CZS430,1,49.71
20220205,0010CZS430,2,47.43
20220205,0010CZS440,1,78.13
20220205,0010CZS440,2,84.86
20220205,0010CZS450,1,89.51
20220205,0010CZS450,2,89.64
20220205,0010CZS460,1,91.25
20220205,0010CZS460,2,86.7
20220205,0010CZS470,1,96.58
20220205,0010CZS470,2,92.13
20220205,0010CZS480,1,50.16
20220205,0010CZS480,2,48.76
20220205,0010CZS490,1,0
20220205,0010CZS490,2,0
20220205,0010CZS500,1,0
20220205,0010CZS500,2,0
20220205,0010CZS505,1,0
20220205,0010CZS505,2,0
20220205,0010CZS510,1,0
20220205,0010CZS510,2,0
20220205,0010CZS520,1,0
20220205,0010CZS520,2,0
20220205,0010CZS521,1,0
20220205,0010CZS521,2,0
20220205,0010CZS522,1,0
20220205,0010CZS522,2,0
20220205,0100CZE010,1,0
20220205,0100CZE010,2,0
20220205,0100CZE020,1,50.95
20220205,0100CZE020,2,0
20220205,0100CZE025,1,99.71
20220205,0100CZE025,2,85.01
20220205,0100CZE030,1,99.62
20220205,0100CZE030,2,92.21
20220205,0100CZE040,1,52.26
20220205,0100CZE040,2,48.64
20220205,0100CZE050,1,101.25
20220205,0100CZE050,2,78.27
20220205,0100CZE060,1,72.81
20220205,0100CZE060,2,68.04
20220205,0100CZE070,1,107.49
20220205,0100CZE070,2,91.99
20220205,0100CZE080,1,102.44
20220205,0100CZE080,2,87.24
20220205,0100CZE090,1,86.65
20220205,0100CZE090,2,80.21
20220205,0100CZE100,1,52.83
20220205,0100CZE100,2,48.4
20220205,0100CZE110,1,106.04
20220205,0100CZE110,2,90.6
20220205,0100CZE120,1,90.7
20220205,0100CZE120,2,87.47
20220205,0100CZE130,1,88.68
20220205,0100CZE130,2,84.48
20220205,0100CZE140,1,104.37
20220205,0100CZE140,2,90.84
20220205,0100CZE150,1,109.56
20220205,0100CZE150,2,96.49
20220205,0100CZE160,1,98.53
20220205,0100CZE160,2,91.51
20220205,0100CZE170,1,86.85
20220205,0100CZE170,2,90.2
20220205,0100CZE180,1,87.36
20220205,0100CZE180,2,92.65
20220205,0100CZE190,1,101.17
20220205,0100CZE190,2,83.7
20220205,0100CZE200,1,104.67
20220205,0100CZE200,2,92.51
20220205,0100CZE205,1,91.01
20220205,0100CZE205,2,81.93
20220205,0100CZE210,1,43.24
20220205,0100CZE210,2,38.97
20220205,0100CZE215,1,91.24
20220205,0100CZE215,2,82.45
20220205,0100CZE220,1,49.25
20220205,0100CZE220,2,41.53
20220205,0100CZE230,1,90.67
20220205,0100CZE230,2,83.68
20220205,0100CZE240,1,53.16
20220205,0100CZE240,2,45.06
20220205,0100CZE245,1,91.46
20220205,0100CZE245,2,89.62
20220205,0100CZE250,1,110.71
20220205,0100CZE250,2,92.45
20220205,0100CZE255,1,111.12
20220205,0100CZE255,2,90.03
20220205,0100CZE260,1,0
20220205,0100CZE260,2,0
20220205,0100CZE270,1,0
20220205,0100CZE270,2,0
20220205,0100CZE280,1,78.39
20220205,0100CZE280,2,0
20220205,0100CZE282,1,47.74
20220205,0100CZE282,2,0
20220205,0100CZE285,1,88.99
20220205,0100CZE285,2,77.38
20220205,0100CZE290,1,48.09
20220205,0100CZE290,2,0
20220205,0100CZE300,1,0
20220205,0100CZE300,2,0
20220205,0100CZS010,1,0
20220205,0100CZS010,2,0
20220205,0100CZS020,1,49
20220205,0100CZS020,2,0
20220205,0100CZS025,1,97.66
20220205,0100CZS025,2,87.56
20220205,0100CZS030,1,96.53
20220205,0100CZS030,2,92.2
20220205,0100CZS040,1,51.27
20220205,0100CZS040,2,45.52
20220205,0100CZS050,1,99.16
20220205,0100CZS050,2,77.95
20220205,0100CZS060,1,76.2
20220205,0100CZS060,2,61.48
20220205,0100CZS070,1,98.17
20220205,0100CZS070,2,89.42
20220205,0100CZS080,1,98.49
20220205,0100CZS080,2,91.35
20220205,0100CZS090,1,87.52
20220205,0100CZS090,2,86.96
20220205,0100CZS100,1,50.02
20220205,0100CZS100,2,45.02
20220205,0100CZS110,1,102.28
20220205,0100CZS110,2,95.39
20220205,0100CZS120,1,108.77
20220205,0100CZS120,2,98.42
20220205,0100CZS130,1,84.21
20220205,0100CZS130,2,85.06
20220205,0100CZS140,1,103.35
20220205,0100CZS140,2,91.57
20220205,0100CZS150,1,103.48
20220205,0100CZS150,2,95.02
20220205,0100CZS160,1,96.59
20220205,0100CZS160,2,89.95
20220205,0100CZS170,1,76.98
20220205,0100CZS170,2,85.36
20220205,0100CZS180,1,88.02
20220205,0100CZS180,2,92.48
20220205,0100CZS190,1,105.2
20220205,0100CZS190,2,92.57
20220205,0100CZS200,1,96.88
20220205,0100CZS200,2,87.16
20220205,0100CZS205,1,86.22
20220205,0100CZS205,2,82.81
20220205,0100CZS210,1,40.53
20220205,0100CZS210,2,35.36
20220205,0100CZS215,1,87.01
20220205,0100CZS215,2,79.31
20220205,0100CZS220,1,45.11
20220205,0100CZS220,2,39.36
20220205,0100CZS230,1,85.77
20220205,0100CZS230,2,80.07
20220205,0100CZS240,1,52.96
20220205,0100CZS240,2,44.11
20220205,0100CZS245,1,83.47
20220205,0100CZS245,2,81.01
20220205,0100CZS250,1,111.34
20220205,0100CZS250,2,95.14
20220205,0100CZS255,1,119.08
20220205,0100CZS255,2,100.47
20220205,0100CZS260,1,0
20220205,0100CZS260,2,0
20220205,0100CZS270,1,0
20220205,0100CZS270,2,0
20220205,0100CZS280,1,0
20220205,0100CZS280,2,0
20220205,0100CZS282,1,49.29
20220205,0100CZS282,2,0
20220205,0100CZS285,1,94.24
20220205,0100CZS285,2,83.83
20220205,0100CZS290,1,49.62
20220205,0100CZS290,2,0
20220205,0100CZS300,1,0
20220205,0100CZS300,2,0
20220205,0101CZE010,1,0
20220205,0101CZE010,2,0
20220205,0101CZE020,1,96.74
20220205,0101CZE020,2,91.91
20220205,0101CZE030,1,54.42
20220205,0101CZE030,2,0
20220205,0101CZE040,1,94.37
20220205,0101CZE040,2,93.15
20220205,0101CZE050,1,97.81
20220205,0101CZE050,2,98.61
20220205,0101CZE060,1,96.53
20220205,0101CZE060,2,97.91
20220205,0101CZE070,1,76.86
20220205,0101CZE070,2,90.57
20220205,0101CZE080,1,98.54
20220205,0101CZE080,2,96.08
20220205,0101CZE090,1,102.51
20220205,0101CZE090,2,89.31
20220205,0101CZE100,1,57.22
20220205,0101CZE100,2,0
20220205,0101CZE110,1,97.41
20220205,0101CZE110,2,85.04
20220205,0101CZE120,1,48.5
20220205,0101CZE120,2,0
20220205,0101CZE130,1,0
20220205,0101CZE130,2,0
20220205,0101CZS010,1,0
20220205,0101CZS010,2,0
20220205,0101CZS020,1,97
20220205,0101CZS020,2,90.83
20220205,0101CZS030,1,51.16
20220205,0101CZS030,2,0
20220205,0101CZS040,1,88.91
20220205,0101CZS040,2,92.57
20220205,0101CZS050,1,99.79
20220205,0101CZS050,2,89.41
20220205,0101CZS060,1,83.3
20220205,0101CZS060,2,90.98
20220205,0101CZS070,1,81.65
20220205,0101CZS070,2,84.18
20220205,0101CZS080,1,104.44
20220205,0101CZS080,2,88.52
20220205,0101CZS090,1,98.46
20220205,0101CZS090,2,71.14
20220205,0101CZS100,1,48.79
20220205,0101CZS100,2,0
20220205,0101CZS110,1,96.94
20220205,0101CZS110,2,66.64
20220205,0101CZS120,1,58.59
20220205,0101CZS120,2,0
20220205,0101CZS130,1,0
20220205,0101CZS130,2,0
20220205,0105CZE100,1,0
20220205,0105CZE100,2,0
20220205,0105CZE110,1,0
20220205,0105CZE110,2,0
20220205,0105CZE120,1,0
20220205,0105CZE120,2,0
20220205,0105CZE130,1,0
20220205,0105CZE130,2,0
20220205,0105CZS100,1,0
20220205,0105CZS100,2,0
20220205,0105CZS110,1,0
20220205,0105CZS110,2,0
20220205,0105CZS120,1,0
20220205,0105CZS120,2,0
20220205,0105CZS130,1,0
20220205,0105CZS130,2,0
20220205,0120CZE090,1,96.9
20220205,0120CZE090,2,85.33
20220205,0120CZE100,1,103.51
20220205,0120CZE100,2,91.1
20220205,0120CZE110,1,103.13
20220205,0120CZE110,2,90.27
20220205,0120CZE120,1,101.85
20220205,0120CZE120,2,88.77
20220205,0120CZE125,1,98.95
20220205,0120CZE125,2,78.19
20220205,0120CZE130,1,104.85
20220205,0120CZE130,2,83.68
20220205,0120CZE140,1,78.51
20220205,0120CZE140,2,81.63
20220205,0120CZE150,1,110.22
20220205,0120CZE150,2,91.04
20220205,0120CZE155,1,115.42
20220205,0120CZE155,2,92.34
20220205,0120CZE160,1,51.95
20220205,0120CZE160,2,0
20220205,0120CZE170,1,98.23
20220205,0120CZE170,2,79.66
20220205,0120CZE180,1,100.41
20220205,0120CZE180,2,79.59
20220205,0120CZE190,1,86.76
20220205,0120CZE190,2,75.19
20220205,0120CZE200,1,104.61
20220205,0120CZE200,2,90.6
20220205,0120CZE210,1,104.38
20220205,0120CZE210,2,88.96
20220205,0120CZE220,1,84.5
20220205,0120CZE220,2,81.8
20220205,0120CZE230,1,51.83
20220205,0120CZE230,2,0
20220205,0120CZS090,1,95.06
20220205,0120CZS090,2,82.26
20220205,0120CZS100,1,101.53
20220205,0120CZS100,2,86.34
20220205,0120CZS110,1,104.07
20220205,0120CZS110,2,86.92
20220205,0120CZS120,1,100.28
20220205,0120CZS120,2,87.92
20220205,0120CZS125,1,92.63
20220205,0120CZS125,2,73.3
20220205,0120CZS130,1,100.75
20220205,0120CZS130,2,88.15
20220205,0120CZS140,1,79.82
20220205,0120CZS140,2,76.86
20220205,0120CZS150,1,100.83
20220205,0120CZS150,2,83.89
20220205,0120CZS155,1,102.38
20220205,0120CZS155,2,82.21
20220205,0120CZS160,1,55.35
20220205,0120CZS160,2,0
20220205,0120CZS170,1,97.29
20220205,0120CZS170,2,82.96
20220205,0120CZS180,1,100.39
20220205,0120CZS180,2,85.92
20220205,0120CZS190,1,87.43
20220205,0120CZS190,2,77.47
20220205,0120CZS200,1,98.8
20220205,0120CZS200,2,81.61
20220205,0120CZS210,1,107.24
20220205,0120CZS210,2,88.61
20220205,0120CZS220,1,52.57
20220205,0120CZS220,2,0
20220205,0120CZS230,1,52.24
20220205,0120CZS230,2,0
20220205,0121CZE010,1,39.21
20220205,0121CZE010,2,0
20220205,0121CZE020,1,75.5
20220205,0121CZE020,2,67.07
20220205,0121CZE030,1,82.01
20220205,0121CZE030,2,78.34
20220205,0121CZE040,1,89.08
20220205,0121CZE040,2,87.26
20220205,0121CZE050,1,95.85
20220205,0121CZE050,2,86.77
20220205,0121CZE060,1,94.69
20220205,0121CZE060,2,89.19
20220205,0121CZE070,1,74.21
20220205,0121CZE070,2,79.03
20220205,0121CZE080,1,15.99
20220205,0121CZE080,2,0
20220205,0121CZS010,1,47.78
20220205,0121CZS010,2,0
20220205,0121CZS020,1,94.43
20220205,0121CZS020,2,83.25
20220205,0121CZS030,1,74.58
20220205,0121CZS030,2,75.43
20220205,0121CZS040,1,80.66
20220205,0121CZS040,2,84.59
20220205,0121CZS050,1,92.8
20220205,0121CZS050,2,89.34
20220205,0121CZS060,1,97.84
20220205,0121CZS060,2,93.07
20220205,0121CZS070,1,91.11
20220205,0121CZS070,2,80.57
20220205,0121CZS080,1,40.21
20220205,0121CZS080,2,0
20220205,0140CZE010,1,0
20220205,0140CZE010,2,0
20220205,0140CZE020,1,98.7
20220205,0140CZE020,2,86.62
20220205,0140CZE030,1,97.66
20220205,0140CZE030,2,82.13
20220205,0140CZE040,1,103.52
20220205,0140CZE040,2,85.26
20220205,0140CZE050,1,95.58
20220205,0140CZE050,2,83.3
20220205,0140CZE060,1,102.03
20220205,0140CZE060,2,83.08
20220205,0140CZS010,1,0
20220205,0140CZS010,2,0
20220205,0140CZS020,1,95.77
20220205,0140CZS020,2,81.07
20220205,0140CZS030,1,98.76
20220205,0140CZS030,2,89.68
20220205,0140CZS040,1,99.6
20220205,0140CZS040,2,79.42
20220205,0140CZS050,1,105.76
20220205,0140CZS050,2,84.37
20220205,0140CZS060,1,105.79
20220205,0140CZS060,2,83.94
20220205,0141CZE200,1,82.89
20220205,0141CZE200,2,74.95
20220205,0141CZE210,1,96.97
20220205,0141CZE210,2,84.36
20220205,0141CZE220,1,84.8
20220205,0141CZE220,2,82.2
20220205,0141CZS200,1,62.79
20220205,0141CZS200,2,74.32
20220205,0141CZS210,1,89.65
20220205,0141CZS210,2,81.76
20220205,0141CZS220,1,87.38
20220205,0141CZS220,2,75.76
20220205,0150CZE005,1,0
20220205,0150CZE005,2,0
20220205,0150CZE010,1,0
20220205,0150CZE010,2,0
20220205,0150CZE020,1,0
20220205,0150CZE020,2,0
20220205,0150CZE030,1,91.82
20220205,0150CZE030,2,88.95
20220205,0150CZE040,1,99.71
20220205,0150CZE040,2,91.8
20220205,0150CZE050,1,78.48
20220205,0150CZE050,2,84.62
20220205,0150CZE060,1,86.88
20220205,0150CZE060,2,85.65
20220205,0150CZE070,1,103.02
20220205,0150CZE070,2,86.74
20220205,0150CZE080,1,108.51
20220205,0150CZE080,2,92.51
20220205,0150CZE090,1,83.78
20220205,0150CZE090,2,87.86
20220205,0150CZE100,1,103.6
20220205,0150CZE100,2,90.41
20220205,0150CZE110,1,101.34
20220205,0150CZE110,2,89.45
20220205,0150CZE120,1,105.45
20220205,0150CZE120,2,89.96
20220205,0150CZE130,1,97.65
20220205,0150CZE130,2,87.74
20220205,0150CZE140,1,105.94
20220205,0150CZE140,2,93.32
20220205,0150CZE150,1,63.44
20220205,0150CZE150,2,84.01
20220205,0150CZE160,1,104.16
20220205,0150CZE160,2,89.49
20220205,0150CZE170,1,91.19
20220205,0150CZE170,2,82.45
20220205,0150CZE180,1,94.8
20220205,0150CZE180,2,84.27
20220205,0150CZE190,1,93.7
20220205,0150CZE190,2,73.2
20220205,0150CZE200,1,92.4
20220205,0150CZE200,2,72.43
20220205,0150CZE210,1,92.22
20220205,0150CZE210,2,85.07
20220205,0150CZE220,1,98.23
20220205,0150CZE220,2,86.3
20220205,0150CZE230,1,94.64
20220205,0150CZE230,2,85.32
20220205,0150CZE240,1,102.63
20220205,0150CZE240,2,86.89
20220205,0150CZE250,1,101.29
20220205,0150CZE250,2,88.76
20220205,0150CZE260,1,103.55
20220205,0150CZE260,2,90.77
20220205,0150CZE270,1,93.6
20220205,0150CZE270,2,93.46
20220205,0150CZE280,1,111.96
20220205,0150CZE280,2,91.2
20220205,0150CZE290,1,97.6
20220205,0150CZE290,2,84.18
20220205,0150CZE300,1,93.46
20220205,0150CZE300,2,80.33
20220205,0150CZE305,1,98.55
20220205,0150CZE305,2,83.59
20220205,0150CZE310,1,93.12
20220205,0150CZE310,2,83.23
20220205,0150CZE315,1,90.38
20220205,0150CZE315,2,81.22
20220205,0150CZE320,1,87.22
20220205,0150CZE320,2,77.33
20220205,0150CZE330,1,40.54
20220205,0150CZE330,2,36.06
20220205,0150CZE340,1,91.88
20220205,0150CZE340,2,75.66
20220205,0150CZE350,1,0
20220205,0150CZE350,2,0
20220205,0150CZE360,1,0
20220205,0150CZE360,2,0
20220205,0150CZE370,1,0
20220205,0150CZE370,2,0
20220205,0150CZE380,1,0
20220205,0150CZE380,2,0
20220205,0150CZE390,1,0
20220205,0150CZE390,2,0
20220205,0150CZS005,1,0
20220205,0150CZS005,2,0
20220205,0150CZS010,1,0
20220205,0150CZS010,2,0
20220205,0150CZS020,1,0
20220205,0150CZS020,2,0
20220205,0150CZS030,1,95.54
20220205,0150CZS030,2,87.37
20220205,0150CZS040,1,103.63
20220205,0150CZS040,2,89.41
20220205,0150CZS050,1,81.7
20220205,0150CZS050,2,82.37
20220205,0150CZS055,1,105.36
20220205,0150CZS055,2,87.83
20220205,0150CZS060,1,98.33
20220205,0150CZS060,2,79.3
20220205,0150CZS070,1,106.13
20220205,0150CZS070,2,86.89
20220205,0150CZS080,1,106.42
20220205,0150CZS080,2,91.69
20220205,0150CZS090,1,75.37
20220205,0150CZS090,2,76.47
20220205,0150CZS100,1,100.76
20220205,0150CZS100,2,90.76
20220205,0150CZS110,1,96.96
20220205,0150CZS110,2,89.37
20220205,0150CZS120,1,102.69
20220205,0150CZS120,2,88.22
20220205,0150CZS130,1,107.78
20220205,0150CZS130,2,95.69
20220205,0150CZS140,1,84.25
20220205,0150CZS140,2,82.76
20220205,0150CZS150,1,96.75
20220205,0150CZS150,2,84.16
20220205,0150CZS160,1,101.09
20220205,0150CZS160,2,89.58
20220205,0150CZS170,1,82.79
20220205,0150CZS170,2,76.26
20220205,0150CZS180,1,91.51
20220205,0150CZS180,2,80.13
20220205,0150CZS190,1,99.37
20220205,0150CZS190,2,77.56
20220205,0150CZS200,1,96.37
20220205,0150CZS200,2,70.44
20220205,0150CZS210,1,96.62
20220205,0150CZS210,2,86.96
20220205,0150CZS220,1,104.81
20220205,0150CZS220,2,92.01
20220205,0150CZS230,1,82.27
20220205,0150CZS230,2,79
20220205,0150CZS240,1,99.41
20220205,0150CZS240,2,89.85
20220205,0150CZS250,1,99.76
20220205,0150CZS250,2,90.3
20220205,0150CZS260,1,97.51
20220205,0150CZS260,2,89.04
20220205,0150CZS270,1,82.96
20220205,0150CZS270,2,84.76
20220205,0150CZS280,1,101.44
20220205,0150CZS280,2,86.37
20220205,0150CZS290,1,107.34
20220205,0150CZS290,2,90.47
20220205,0150CZS300,1,106.82
20220205,0150CZS300,2,88.79
20220205,0150CZS305,1,99.61
20220205,0150CZS305,2,82.83
20220205,0150CZS310,1,93.85
20220205,0150CZS310,2,84.75
20220205,0150CZS315,1,94.91
20220205,0150CZS315,2,82.74
20220205,0150CZS320,1,99.87
20220205,0150CZS320,2,80.82
20220205,0150CZS330,1,48.23
20220205,0150CZS330,2,32.96
20220205,0150CZS340,1,93.51
20220205,0150CZS340,2,70.07
20220205,0150CZS350,1,89.59
20220205,0150CZS350,2,83.28
20220205,0150CZS360,1,108.25
20220205,0150CZS360,2,126.06
20220205,0150CZS370,1,0
20220205,0150CZS370,2,0
20220205,0150CZS380,1,0
20220205,0150CZS380,2,0
20220205,0150CZS390,1,0
20220205,0150CZS390,2,0
20220205,0153CZE010,1,0
20220205,0153CZE010,2,0
20220205,0153CZE020,1,0
20220205,0153CZE020,2,0
20220205,0153CZE025,1,0
20220205,0153CZE025,2,0
20220205,0153CZE030,1,0
20220205,0153CZE030,2,0
20220205,0153CZE040,1,0
20220205,0153CZE040,2,0
20220205,0153CZS010,1,0
20220205,0153CZS010,2,0
20220205,0153CZS020,1,0
20220205,0153CZS020,2,0
20220205,0153CZS025,1,0
20220205,0153CZS025,2,0
20220205,0153CZS030,1,0
20220205,0153CZS030,2,0
20220205,0153CZS040,1,0
20220205,0153CZS040,2,0
20220205,0160CZE010,1,86.4
20220205,0160CZE010,2,86.35
20220205,0160CZE020,1,0
20220205,0160CZE020,2,0
20220205,0160CZE030,1,0
20220205,0160CZE030,2,0
20220205,0160CZS010,1,94.02
20220205,0160CZS010,2,82.59
20220205,0160CZS020,1,0
20220205,0160CZS020,2,0
20220205,0160CZS030,1,0
20220205,0160CZS030,2,0
20220205,0170CZE010,1,0
20220205,0170CZE010,2,0
20220205,0170CZE020,1,0
20220205,0170CZE020,2,0
20220205,0170CZE030,1,0
20220205,0170CZE030,2,0
20220205,0170CZE040,1,0
20220205,0170CZE040,2,0
20220205,0170CZE050,1,0
20220205,0170CZE050,2,0
20220205,0170CZE060,1,0
20220205,0170CZE060,2,0
20220205,0170CZE070,1,0
20220205,0170CZE070,2,0
20220205,0170CZE075,1,0
20220205,0170CZE075,2,0
20220205,0170CZE080,1,0
20220205,0170CZE080,2,0
20220205,0170CZE110,1,0
20220205,0170CZE110,2,0
20220205,0170CZE120,1,0
20220205,0170CZE120,2,0
20220205,0170CZE130,1,0
20220205,0170CZE130,2,0
20220205,0170CZE140,1,0
20220205,0170CZE140,2,0
20220205,0170CZE150,1,0
20220205,0170CZE150,2,0
20220205,0170CZE160,1,0
20220205,0170CZE160,2,0
20220205,0170CZS010,1,0
20220205,0170CZS010,2,0
20220205,0170CZS020,1,0
20220205,0170CZS020,2,0
20220205,0170CZS030,1,0
20220205,0170CZS030,2,0
20220205,0170CZS040,1,0
20220205,0170CZS040,2,0
20220205,0170CZS050,1,0
20220205,0170CZS050,2,0
20220205,0170CZS060,1,0
20220205,0170CZS060,2,0
20220205,0170CZS070,1,0
20220205,0170CZS070,2,0
20220205,0170CZS075,1,0
20220205,0170CZS075,2,0
20220205,0170CZS080,1,0
20220205,0170CZS080,2,0
20220205,0170CZS110,1,0
20220205,0170CZS110,2,0
20220205,0170CZS120,1,0
20220205,0170CZS120,2,0
20220205,0170CZS130,1,0
20220205,0170CZS130,2,0
20220205,0170CZS140,1,0
20220205,0170CZS140,2,0
20220205,0170CZS150,1,0
20220205,0170CZS150,2,0
20220205,0170CZS160,1,0
20220205,0170CZS160,2,0
20220205,0171CZE010,1,0
20220205,0171CZE010,2,0
20220205,0171CZE020,1,0
20220205,0171CZE020,2,0
20220205,0171CZS010,1,0
20220205,0171CZS010,2,0
20220205,0171CZS020,1,0
20220205,0171CZS020,2,0
20220205,0172CZE010,1,0
20220205,0172CZE010,2,0
20220205,0172CZE020,1,0
20220205,0172CZE020,2,0
20220205,0172CZE030,1,0
20220205,0172CZE030,2,0
20220205,0172CZE040,1,0
20220205,0172CZE040,2,0
20220205,0172CZE050,1,0
20220205,0172CZE050,2,0
