sido_code,sigungu_code,emd_code,week_type,velocity_CG_AVRG,시도,시군구
23,23050,2305067,weekday,17.86,인천광역시,남동구
23,23050,2305056,weekday,13.06,인천광역시,남동구
23,23040,2304059,weekday,13.5,인천광역시,연수구
23,23010,2301061,weekday,15.43,인천광역시,인천_중구
23,23030,2303076,weekday,14.96,인천광역시,남구
23,23050,2305074,weekday,16.04,인천광역시,남동구
23,23020,2302053,weekday,31.12,인천광역시,동구
23,23310,2331033,weekday,19.39,인천광역시,강화군
23,23310,2331036,weekday,19.54,인천광역시,강화군
23,23050,2305060,weekday,14.76,인천광역시,남동구
23,23080,2308055,weekday,18.24,인천광역시,서구
23,23030,2303066,weekday,15.51,인천광역시,남구
23,23060,2306054,weekday,13.2,인천광역시,부평구
23,23050,2305061,weekday,14.63,인천광역시,남동구
23,23080,2308059,weekday,14.22,인천광역시,서구
23,23080,2308079,weekday,19.36,인천광역시,서구
23,23030,2303077,weekday,15.39,인천광역시,남구
23,23050,2305051,weekday,14.34,인천광역시,남동구
23,23060,2306053,weekday,14.64,인천광역시,부평구
23,23010,2301066,weekday,15.75,인천광역시,인천_중구
23,23310,2331034,weekday,18.94,인천광역시,강화군
23,23030,2303056,weekday,18.5,인천광역시,남구
23,23310,2331031,weekday,20.12,인천광역시,강화군
23,23030,2303075,weekday,15.58,인천광역시,남구
23,23310,2331035,weekday,22.3,인천광역시,강화군
23,23080,2308064,weekday,15.45,인천광역시,서구
23,23020,2302061,weekday,15.47,인천광역시,동구
23,23050,2305054,weekday,13.2,인천광역시,남동구
23,23030,2303060,weekday,19.78,인천광역시,남구
23,23310,2331038,weekday,24.1,인천광역시,강화군
23,23060,2306067,weekday,15.47,인천광역시,부평구
23,23310,2331039,weekday,22.91,인천광역시,강화군
23,23010,2301063,weekday,18.96,인천광역시,인천_중구
23,23070,2307062,weekday,13.65,인천광역시,계양구
23,23060,2306052,weekday,26.64,인천광역시,부평구
23,23080,2308070,weekday,15.44,인천광역시,서구
23,23080,2308069,weekday,16.93,인천광역시,서구
23,23050,2305057,weekday,16.24,인천광역시,남동구
23,23030,2303061,weekday,15.02,인천광역시,남구
23,23030,2303071,weekday,12.94,인천광역시,남구
23,23060,2306070,weekday,13.67,인천광역시,부평구
23,23070,2307056,weekday,14.82,인천광역시,계양구
23,23020,2302052,weekday,15.18,인천광역시,동구
23,23040,2304051,weekday,15.11,인천광역시,연수구
23,23080,2308054,weekday,15.53,인천광역시,서구
23,23050,2305072,weekday,16.97,인천광역시,남동구
23,23030,2303073,weekday,12.85,인천광역시,남구
23,23030,2303065,weekday,15.78,인천광역시,남구
23,23030,2303057,weekday,14.96,인천광역시,남구
23,23070,2307054,weekday,14.68,인천광역시,계양구
23,23020,2302055,weekday,13.87,인천광역시,동구
23,23060,2306071,weekday,14.38,인천광역시,부평구
23,23040,2304056,weekday,14.35,인천광역시,연수구
23,23080,2308056,weekday,19.19,인천광역시,서구
23,23040,2304060,weekday,17.51,인천광역시,연수구
23,23060,2306072,weekday,13.21,인천광역시,부평구
23,23040,2304052,weekday,17.48,인천광역시,연수구
31,31060,3106052,weekday,14.84,경기도,광명시
31,31042,3104264,weekday,15.62,경기도,안양시 동안구
31,31011,3101162,weekday,13.88,경기도,수원시 장안구
31,31240,3124065,weekday,18.57,경기도,화성시
31,31101,3110160,weekday,18.88,경기도,고양시 덕양구
31,31103,3110360,weekday,20.42,경기도,고양시 일산동구
31,31230,3123013,weekday,19.08,경기도,김포시
31,31240,3124035,weekday,19.46,경기도,화성시
31,31150,3115054,weekday,22.54,경기도,시흥시
31,31013,3101372,weekday,17.11,경기도,수원시 팔달구
31,31280,3128035,weekday,27.23,경기도,여주시
31,31070,3107061,weekday,16.3,경기도,평택시
31,31021,3102155,weekday,15.16,경기도,성남시 수정구
31,31042,3104260,weekday,12.99,경기도,안양시 동안구
31,31130,3113053,weekday,14.8,경기도,남양주시
31,31050,3105073,weekday,17.08,경기도,부천시
31,31180,3118060,weekday,19.01,경기도,하남시
31,31270,3127041,weekday,20.91,경기도,포천시
31,31103,3110359,weekday,13.81,경기도,고양시 일산동구
31,31021,3102159,weekday,22.22,경기도,성남시 수정구
31,31260,3126054,weekday,15.08,경기도,양주시
31,31080,3108053,weekday,16.7,경기도,동두천시
31,31270,3127040,weekday,37.01,경기도,포천시
31,31060,3106054,weekday,12.83,경기도,광명시
31,31220,3122036,weekday,23.59,경기도,안성시
31,31103,3110358,weekday,22.35,경기도,고양시 일산동구
31,31192,3119254,weekday,20.89,경기도,용인시 기흥구
31,31192,3119259,weekday,18.05,경기도,용인시 기흥구
31,31260,3126052,weekday,18.73,경기도,양주시
31,31013,3101368,weekday,17.17,경기도,수원시 팔달구
31,31150,3115067,weekday,17.36,경기도,시흥시
31,31230,3123012,weekday,25.26,경기도,김포시
31,31060,3106062,weekday,14.73,경기도,광명시
31,31042,3104255,weekday,12.24,경기도,안양시 동안구
31,31200,3120053,weekday,14.79,경기도,파주시
31,31180,3118056,weekday,16.05,경기도,하남시
31,31050,3105082,weekday,16.67,경기도,부천시
31,31050,3105059,weekday,14.87,경기도,부천시
31,31042,3104253,weekday,15.85,경기도,안양시 동안구
31,31021,3102157,weekday,15.53,경기도,성남시 수정구
31,31091,3109155,weekday,14.31,경기도,안산시 상록구
31,31023,3102375,weekday,16.91,경기도,성남시 분당구
31,31380,3138031,weekday,33.76,경기도,양평군
31,31220,3122040,weekday,25.2,경기도,안성시
31,31120,3112052,weekday,25.74,경기도,구리시
31,31030,3103066,weekday,16.37,경기도,의정부시
31,31140,3114051,weekday,16.67,경기도,오산시
31,31050,3105055,weekday,13.02,경기도,부천시
31,31104,3110454,weekday,13.11,경기도,고양시 일산서구
31,31200,3120055,weekday,20.04,경기도,파주시
31,31103,3110357,weekday,13.09,경기도,고양시 일산동구
31,31210,3121012,weekday,24.38,경기도,이천시
31,31103,3110353,weekday,14.67,경기도,고양시 일산동구
31,31140,3114055,weekday,19.38,경기도,오산시
31,31260,3126011,weekday,21.58,경기도,양주시
31,31022,3102260,weekday,17.27,경기도,성남시 중원구
31,31050,3105085,weekday,15.06,경기도,부천시
31,31160,3116057,weekday,14.72,경기도,군포시
31,31091,3109171,weekday,25.06,경기도,안산시 상록구
31,31193,3119358,weekday,14.71,경기도,용인시 수지구
31,31350,3135012,weekday,24.96,경기도,연천군
31,31192,3119256,weekday,18.16,경기도,용인시 기흥구
31,31260,3126056,weekday,20.59,경기도,양주시
31,31050,3105053,weekday,14.96,경기도,부천시
31,31380,3138038,weekday,32.22,경기도,양평군
31,31023,3102371,weekday,20.63,경기도,성남시 분당구
31,31104,3110458,weekday,24.57,경기도,고양시 일산서구
31,31050,3105079,weekday,17.0,경기도,부천시
31,31350,3135035,weekday,25.15,경기도,연천군
31,31014,3101462,weekday,18.75,경기도,수원시 영통구
31,31280,3128034,weekday,34.08,경기도,여주시
31,31210,3121035,weekday,22.62,경기도,이천시
31,31023,3102378,weekday,13.28,경기도,성남시 분당구
31,31101,3110164,weekday,25.45,경기도,고양시 덕양구
31,31210,3121033,weekday,24.01,경기도,이천시
31,31150,3115051,weekday,18.38,경기도,시흥시
31,31191,3119151,weekday,18.92,경기도,용인시 처인구
31,31091,3109151,weekday,16.51,경기도,안산시 상록구
31,31092,3109277,weekday,16.47,경기도,안산시 단원구
31,31200,3120038,weekday,55.18,경기도,파주시
31,31200,3120054,weekday,21.63,경기도,파주시
31,31050,3105086,weekday,17.5,경기도,부천시
31,31110,3111054,weekday,15.0,경기도,과천시
31,31230,3123035,weekday,22.84,경기도,김포시
31,31103,3110351,weekday,16.23,경기도,고양시 일산동구
31,31180,3118053,weekday,14.96,경기도,하남시
31,31011,3101163,weekday,23.25,경기도,수원시 장안구
31,31014,3101465,weekday,13.97,경기도,수원시 영통구
31,31210,3121036,weekday,25.73,경기도,이천시
31,31042,3104267,weekday,17.65,경기도,안양시 동안구
31,31070,3107037,weekday,22.14,경기도,평택시
31,31091,3109173,weekday,27.77,경기도,안산시 상록구
31,31023,3102361,weekday,23.83,경기도,성남시 분당구
31,31180,3118063,weekday,16.41,경기도,하남시
31,31170,3117051,weekday,20.7,경기도,의왕시
31,31160,3116058,weekday,13.53,경기도,군포시
31,31120,3112057,weekday,13.36,경기도,구리시
31,31130,3113051,weekday,16.15,경기도,남양주시
31,31103,3110361,weekday,13.49,경기도,고양시 일산동구
31,31200,3120037,weekday,26.51,경기도,파주시
31,31380,3138011,weekday,20.84,경기도,양평군
31,31041,3104163,weekday,13.32,경기도,안양시 만안구
31,31380,3138040,weekday,23.29,경기도,양평군
31,31180,3118059,weekday,22.77,경기도,하남시
31,31350,3135038,weekday,32.43,경기도,연천군
31,31030,3103065,weekday,17.52,경기도,의정부시
31,31070,3107011,weekday,19.13,경기도,평택시
31,31250,3125038,weekday,39.86,경기도,광주시
31,31150,3115053,weekday,18.57,경기도,시흥시
31,31210,3121011,weekday,25.88,경기도,이천시
31,31380,3138034,weekday,28.59,경기도,양평군
31,31191,3119152,weekday,19.66,경기도,용인시 처인구
31,31192,3119253,weekday,17.69,경기도,용인시 기흥구
31,31041,3104157,weekday,15.09,경기도,안양시 만안구
31,31021,3102158,weekday,14.5,경기도,성남시 수정구
31,31042,3104254,weekday,12.91,경기도,안양시 동안구
31,31260,3126055,weekday,17.31,경기도,양주시
31,31192,3119255,weekday,18.2,경기도,용인시 기흥구
31,31030,3103060,weekday,20.97,경기도,의정부시
31,31060,3106064,weekday,12.8,경기도,광명시
31,31380,3138033,weekday,25.55,경기도,양평군
31,31260,3126033,weekday,26.8,경기도,양주시
31,31170,3117053,weekday,17.77,경기도,의왕시
31,31220,3122033,weekday,22.5,경기도,안성시
31,31101,3110165,weekday,13.35,경기도,고양시 덕양구
31,31240,3124067,weekday,16.64,경기도,화성시
31,31023,3102367,weekday,14.38,경기도,성남시 분당구
31,31380,3138032,weekday,26.56,경기도,양평군
31,31193,3119357,weekday,18.08,경기도,용인시 수지구
31,31103,3110352,weekday,14.73,경기도,고양시 일산동구
31,31042,3104257,weekday,14.85,경기도,안양시 동안구
31,31104,3110459,weekday,20.17,경기도,고양시 일산서구
31,31030,3103059,weekday,22.46,경기도,의정부시
31,31350,3135037,weekday,21.92,경기도,연천군
31,31101,3110169,weekday,13.62,경기도,고양시 덕양구
31,31130,3113032,weekday,15.93,경기도,남양주시
31,31041,3104155,weekday,13.29,경기도,안양시 만안구
31,31160,3116055,weekday,18.33,경기도,군포시
31,31220,3122042,weekday,25.17,경기도,안성시
31,31120,3112055,weekday,16.29,경기도,구리시
31,31050,3105081,weekday,18.85,경기도,부천시
31,31041,3104161,weekday,19.31,경기도,안양시 만안구
31,31130,3113011,weekday,22.19,경기도,남양주시
31,31250,3125052,weekday,16.62,경기도,광주시
31,31104,3110451,weekday,15.86,경기도,고양시 일산서구
31,31011,3101159,weekday,14.94,경기도,수원시 장안구
31,31380,3138041,weekday,24.59,경기도,양평군
31,31370,3137031,weekday,31.13,경기도,가평군
31,31011,3101157,weekday,14.75,경기도,수원시 장안구
31,31270,3127052,weekday,23.33,경기도,포천시
31,31070,3107057,weekday,16.36,경기도,평택시
31,31230,3123056,weekday,15.96,경기도,김포시
31,31193,3119355,weekday,19.0,경기도,용인시 수지구
31,31050,3105069,weekday,14.57,경기도,부천시
31,31280,3128032,weekday,32.37,경기도,여주시
31,31011,3101158,weekday,14.36,경기도,수원시 장안구
31,31030,3103053,weekday,14.42,경기도,의정부시
31,31350,3135036,weekday,28.5,경기도,연천군
31,31120,3112056,weekday,15.48,경기도,구리시
31,31023,3102351,weekday,15.71,경기도,성남시 분당구
31,31150,3115056,weekday,23.6,경기도,시흥시
31,31230,3123058,weekday,15.71,경기도,김포시
31,31050,3105078,weekday,14.63,경기도,부천시
31,31023,3102359,weekday,14.77,경기도,성남시 분당구
31,31220,3122011,weekday,22.1,경기도,안성시
31,31192,3119257,weekday,15.67,경기도,용인시 기흥구
31,31023,3102354,weekday,14.12,경기도,성남시 분당구
31,31080,3108060,weekday,20.14,경기도,동두천시
31,31012,3101252,weekday,14.86,경기도,수원시 권선구
31,31200,3120036,weekday,26.74,경기도,파주시
31,31180,3118065,weekday,14.2,경기도,하남시
31,31041,3104154,weekday,12.67,경기도,안양시 만안구
31,31210,3121034,weekday,23.54,경기도,이천시
31,31200,3120032,weekday,24.03,경기도,파주시
31,31200,3120035,weekday,22.95,경기도,파주시
31,31021,3102152,weekday,14.71,경기도,성남시 수정구
31,31023,3102363,weekday,14.2,경기도,성남시 분당구
31,31270,3127035,weekday,29.25,경기도,포천시
31,31170,3117052,weekday,22.31,경기도,의왕시
31,31091,3109158,weekday,18.47,경기도,안산시 상록구
31,31101,3110158,weekday,17.61,경기도,고양시 덕양구
31,31240,3124015,weekday,21.42,경기도,화성시
31,31191,3119113,weekday,25.92,경기도,용인시 처인구
31,31270,3127032,weekday,28.34,경기도,포천시
31,31240,3124055,weekday,16.93,경기도,화성시
31,31160,3116054,weekday,14.21,경기도,군포시
31,31050,3105056,weekday,15.46,경기도,부천시
31,31021,3102166,weekday,32.41,경기도,성남시 수정구
31,31092,3109274,weekday,15.4,경기도,안산시 단원구
31,31013,3101355,weekday,14.9,경기도,수원시 팔달구
31,31030,3103057,weekday,15.67,경기도,의정부시
31,31191,3119136,weekday,24.69,경기도,용인시 처인구
31,31070,3107064,weekday,18.71,경기도,평택시
31,31240,3124061,weekday,13.88,경기도,화성시
31,31260,3126051,weekday,18.9,경기도,양주시
31,31240,3124066,weekday,18.75,경기도,화성시
31,31022,3102254,weekday,15.34,경기도,성남시 중원구
31,31270,3127038,weekday,35.38,경기도,포천시
31,31023,3102372,weekday,17.23,경기도,성남시 분당구
31,31050,3105072,weekday,17.72,경기도,부천시
31,31200,3120052,weekday,14.81,경기도,파주시
31,31022,3102258,weekday,13.71,경기도,성남시 중원구
31,31021,3102153,weekday,14.82,경기도,성남시 수정구
31,31103,3110354,weekday,15.53,경기도,고양시 일산동구
31,31104,3110455,weekday,12.94,경기도,고양시 일산서구
31,31014,3101466,weekday,14.31,경기도,수원시 영통구
31,31060,3106056,weekday,15.41,경기도,광명시
31,31092,3109276,weekday,17.61,경기도,안산시 단원구
31,31021,3102156,weekday,14.16,경기도,성남시 수정구
31,31200,3120013,weekday,23.84,경기도,파주시
31,31240,3124054,weekday,14.37,경기도,화성시
31,31030,3103052,weekday,14.06,경기도,의정부시
31,31080,3108056,weekday,23.66,경기도,동두천시
31,31180,3118051,weekday,27.81,경기도,하남시
31,31200,3120031,weekday,19.59,경기도,파주시
31,31240,3124014,weekday,19.51,경기도,화성시
31,31250,3125012,weekday,25.31,경기도,광주시
31,31270,3127039,weekday,32.68,경기도,포천시
31,31230,3123036,weekday,20.93,경기도,김포시
31,31070,3107058,weekday,17.25,경기도,평택시
31,31160,3116060,weekday,13.97,경기도,군포시
31,31021,3102165,weekday,24.84,경기도,성남시 수정구
31,31140,3114054,weekday,16.45,경기도,오산시
31,31160,3116059,weekday,16.62,경기도,군포시
31,31021,3102168,weekday,12.87,경기도,성남시 수정구
31,31110,3111056,weekday,26.67,경기도,과천시
31,31170,3117056,weekday,29.41,경기도,의왕시
31,31193,3119356,weekday,16.77,경기도,용인시 수지구
31,31060,3106058,weekday,16.03,경기도,광명시
31,31240,3124038,weekday,24.05,경기도,화성시
31,31060,3106057,weekday,15.3,경기도,광명시
31,31240,3124056,weekday,17.25,경기도,화성시
31,31250,3125036,weekday,42.25,경기도,광주시
31,31091,3109176,weekday,13.66,경기도,안산시 상록구
31,31170,3117055,weekday,16.12,경기도,의왕시
31,31210,3121038,weekday,24.4,경기도,이천시
31,31041,3104158,weekday,14.13,경기도,안양시 만안구
31,31041,3104151,weekday,15.63,경기도,안양시 만안구
31,31150,3115055,weekday,26.68,경기도,시흥시
31,31022,3102261,weekday,17.88,경기도,성남시 중원구
31,31200,3120021,weekday,36.71,경기도,파주시
31,31070,3107053,weekday,21.64,경기도,평택시
31,31092,3109270,weekday,17.81,경기도,안산시 단원구
31,31011,3101161,weekday,19.06,경기도,수원시 장안구
31,31021,3102164,weekday,29.08,경기도,성남시 수정구
31,31013,3101370,weekday,14.92,경기도,수원시 팔달구
31,31091,3109156,weekday,13.49,경기도,안산시 상록구
31,31280,3128052,weekday,21.06,경기도,여주시
31,31193,3119351,weekday,14.29,경기도,용인시 수지구
31,31080,3108055,weekday,20.21,경기도,동두천시
31,31022,3102257,weekday,15.02,경기도,성남시 중원구
31,31280,3128033,weekday,29.54,경기도,여주시
31,31380,3138036,weekday,37.66,경기도,양평군
31,31104,3110456,weekday,12.21,경기도,고양시 일산서구
31,31350,3135034,weekday,27.17,경기도,연천군
31,31103,3110356,weekday,13.53,경기도,고양시 일산동구
31,31021,3102160,weekday,16.82,경기도,성남시 수정구
31,31280,3128038,weekday,26.6,경기도,여주시
31,31104,3110452,weekday,15.94,경기도,고양시 일산서구
31,31022,3102253,weekday,14.26,경기도,성남시 중원구
31,31022,3102262,weekday,15.28,경기도,성남시 중원구
31,31060,3106067,weekday,18.37,경기도,광명시
31,31060,3106051,weekday,17.95,경기도,광명시
31,31130,3113054,weekday,26.28,경기도,남양주시
31,31050,3105063,weekday,14.33,경기도,부천시
31,31011,3101155,weekday,15.6,경기도,수원시 장안구
31,31050,3105064,weekday,12.61,경기도,부천시
31,31030,3103056,weekday,28.25,경기도,의정부시
31,31104,3110453,weekday,12.23,경기도,고양시 일산서구
31,31210,3121032,weekday,22.0,경기도,이천시
31,31110,3111053,weekday,14.67,경기도,과천시
31,31280,3128037,weekday,28.67,경기도,여주시
31,31050,3105074,weekday,17.54,경기도,부천시
31,31023,3102358,weekday,15.68,경기도,성남시 분당구
31,31021,3102167,weekday,19.47,경기도,성남시 수정구
31,31011,3101154,weekday,21.04,경기도,수원시 장안구
31,31260,3126053,weekday,19.38,경기도,양주시
31,31070,3107059,weekday,16.85,경기도,평택시
31,31042,3104261,weekday,16.18,경기도,안양시 동안구
31,31250,3125051,weekday,15.34,경기도,광주시
31,31150,3115061,weekday,15.63,경기도,시흥시
31,31070,3107060,weekday,16.05,경기도,평택시
31,31210,3121031,weekday,22.23,경기도,이천시
31,31130,3113012,weekday,19.48,경기도,남양주시
31,31200,3120012,weekday,23.39,경기도,파주시
31,31101,3110159,weekday,23.97,경기도,고양시 덕양구
31,31270,3127033,weekday,25.84,경기도,포천시
31,31070,3107013,weekday,21.22,경기도,평택시
31,31012,3101257,weekday,16.12,경기도,수원시 권선구
31,31070,3107051,weekday,16.83,경기도,평택시
31,31370,3137011,weekday,24.09,경기도,가평군
31,31050,3105075,weekday,15.09,경기도,부천시
31,31150,3115062,weekday,15.35,경기도,시흥시
31,31014,3101451,weekday,14.02,경기도,수원시 영통구
31,31370,3137032,weekday,29.73,경기도,가평군
31,31101,3110154,weekday,17.5,경기도,고양시 덕양구
31,31120,3112054,weekday,22.08,경기도,구리시
31,31041,3104164,weekday,19.6,경기도,안양시 만안구
31,31013,3101354,weekday,15.59,경기도,수원시 팔달구
31,31022,3102255,weekday,16.36,경기도,성남시 중원구
31,31130,3113057,weekday,17.71,경기도,남양주시
31,31200,3120026,weekday,22.99,경기도,파주시
31,31193,3119353,weekday,16.15,경기도,용인시 수지구
31,31041,3104162,weekday,15.26,경기도,안양시 만안구
31,31210,3121054,weekday,17.44,경기도,이천시
31,31230,3123011,weekday,19.84,경기도,김포시
31,31092,3109275,weekday,13.7,경기도,안산시 단원구
31,31280,3128011,weekday,27.21,경기도,여주시
31,31091,3109177,weekday,14.95,경기도,안산시 상록구
31,31060,3106065,weekday,13.62,경기도,광명시
31,31191,3119132,weekday,23.46,경기도,용인시 처인구
31,31013,3101369,weekday,16.99,경기도,수원시 팔달구
31,31192,3119261,weekday,21.2,경기도,용인시 기흥구
31,31050,3105066,weekday,12.8,경기도,부천시
31,31101,3110167,weekday,16.89,경기도,고양시 덕양구
31,31091,3109157,weekday,24.24,경기도,안산시 상록구
31,31240,3124036,weekday,25.16,경기도,화성시
31,31160,3116061,weekday,13.56,경기도,군포시
31,31230,3123062,weekday,14.97,경기도,김포시
31,31191,3119112,weekday,23.41,경기도,용인시 처인구
31,31270,3127031,weekday,26.45,경기도,포천시
31,31050,3105080,weekday,15.54,경기도,부천시
31,31170,3117054,weekday,16.37,경기도,의왕시
31,31092,3109266,weekday,16.05,경기도,안산시 단원구
31,31042,3104262,weekday,17.85,경기도,안양시 동안구
31,31220,3122035,weekday,21.51,경기도,안성시
31,31230,3123060,weekday,19.82,경기도,김포시
31,31180,3118064,weekday,22.33,경기도,하남시
31,31140,3114052,weekday,16.36,경기도,오산시
31,31200,3120058,weekday,16.73,경기도,파주시
31,31013,3101353,weekday,17.52,경기도,수원시 팔달구
31,31012,3101253,weekday,15.89,경기도,수원시 권선구
31,31192,3119252,weekday,16.66,경기도,용인시 기흥구
31,31180,3118055,weekday,14.28,경기도,하남시
31,31070,3107063,weekday,15.28,경기도,평택시
31,31014,3101454,weekday,12.06,경기도,수원시 영통구
31,31092,3109269,weekday,20.86,경기도,안산시 단원구
31,31091,3109174,weekday,15.27,경기도,안산시 상록구
31,31150,3115065,weekday,14.66,경기도,시흥시
31,31380,3138039,weekday,31.18,경기도,양평군
31,31250,3125011,weekday,19.15,경기도,광주시
31,31240,3124053,weekday,16.49,경기도,화성시
31,31104,3110457,weekday,15.26,경기도,고양시 일산서구
31,31042,3104251,weekday,19.42,경기도,안양시 동안구
31,31270,3127034,weekday,30.52,경기도,포천시
31,31060,3106053,weekday,13.76,경기도,광명시
31,31180,3118052,weekday,14.74,경기도,하남시
31,31014,3101464,weekday,14.07,경기도,수원시 영통구
31,31022,3102251,weekday,17.96,경기도,성남시 중원구
31,31030,3103064,weekday,14.75,경기도,의정부시
31,31101,3110166,weekday,16.91,경기도,고양시 덕양구
31,31012,3101262,weekday,26.5,경기도,수원시 권선구
31,31150,3115068,weekday,20.47,경기도,시흥시
31,31080,3108052,weekday,16.25,경기도,동두천시
31,31160,3116062,weekday,24.67,경기도,군포시
31,31050,3105060,weekday,16.13,경기도,부천시
31,31193,3119354,weekday,15.88,경기도,용인시 수지구
31,31022,3102256,weekday,14.76,경기도,성남시 중원구
31,31230,3123034,weekday,21.12,경기도,김포시
31,31101,3110155,weekday,20.57,경기도,고양시 덕양구
31,31050,3105071,weekday,15.89,경기도,부천시
31,31011,3101156,weekday,13.41,경기도,수원시 장안구
31,31180,3118054,weekday,17.71,경기도,하남시
31,31270,3127051,weekday,17.9,경기도,포천시
31,31230,3123054,weekday,16.08,경기도,김포시
31,31240,3124060,weekday,13.32,경기도,화성시
31,31101,3110168,weekday,26.0,경기도,고양시 덕양구
31,31042,3104259,weekday,14.84,경기도,안양시 동안구
31,31370,3137033,weekday,24.32,경기도,가평군
31,31200,3120056,weekday,16.51,경기도,파주시
31,31060,3106066,weekday,16.59,경기도,광명시
31,31041,3104153,weekday,14.88,경기도,안양시 만안구
31,31014,3101460,weekday,14.92,경기도,수원시 영통구
31,31012,3101256,weekday,16.42,경기도,수원시 권선구
31,31070,3107055,weekday,15.18,경기도,평택시
31,31012,3101260,weekday,14.43,경기도,수원시 권선구
31,31014,3101453,weekday,13.47,경기도,수원시 영통구
31,31060,3106060,weekday,13.48,경기도,광명시
31,31070,3107012,weekday,20.02,경기도,평택시
31,31050,3105065,weekday,13.39,경기도,부천시
31,31280,3128053,weekday,18.97,경기도,여주시
31,31050,3105077,weekday,15.37,경기도,부천시
31,31021,3102151,weekday,16.2,경기도,성남시 수정구
31,31023,3102364,weekday,14.03,경기도,성남시 분당구
31,31160,3116056,weekday,15.1,경기도,군포시
31,31200,3120057,weekday,14.59,경기도,파주시
31,31270,3127037,weekday,28.14,경기도,포천시
31,31030,3103051,weekday,14.22,경기도,의정부시
31,31101,3110161,weekday,29.62,경기도,고양시 덕양구
31,31050,3105076,weekday,14.18,경기도,부천시
31,31070,3107014,weekday,25.19,경기도,평택시
31,31012,3101264,weekday,15.3,경기도,수원시 권선구
31,31012,3101261,weekday,14.53,경기도,수원시 권선구
31,31130,3113052,weekday,17.65,경기도,남양주시
31,31050,3105054,weekday,15.92,경기도,부천시
31,31060,3106063,weekday,12.62,경기도,광명시
31,31140,3114053,weekday,15.64,경기도,오산시
31,31041,3104152,weekday,16.98,경기도,안양시 만안구
31,31260,3126032,weekday,23.68,경기도,양주시
31,31091,3109162,weekday,15.38,경기도,안산시 상록구
31,31050,3105052,weekday,14.68,경기도,부천시
31,31042,3104266,weekday,17.7,경기도,안양시 동안구
31,31014,3101459,weekday,14.76,경기도,수원시 영통구
31,31101,3110151,weekday,24.81,경기도,고양시 덕양구
31,31021,3102161,weekday,15.91,경기도,성남시 수정구
31,31070,3107056,weekday,17.5,경기도,평택시
31,31240,3124043,weekday,27.65,경기도,화성시
31,31130,3113015,weekday,17.75,경기도,남양주시
31,31110,3111052,weekday,21.97,경기도,과천시
31,31050,3105061,weekday,14.36,경기도,부천시
31,31092,3109273,weekday,13.09,경기도,안산시 단원구
31,31070,3107032,weekday,20.32,경기도,평택시
31,31210,3121053,weekday,15.35,경기도,이천시
31,31042,3104258,weekday,13.14,경기도,안양시 동안구
31,31013,3101371,weekday,14.15,경기도,수원시 팔달구
31,31092,3109259,weekday,14.89,경기도,안산시 단원구
31,31101,3110156,weekday,28.49,경기도,고양시 덕양구
31,31050,3105062,weekday,13.34,경기도,부천시
31,31191,3119154,weekday,22.58,경기도,용인시 처인구
31,31192,3119262,weekday,18.35,경기도,용인시 기흥구
31,31230,3123061,weekday,20.22,경기도,김포시
31,31060,3106061,weekday,15.74,경기도,광명시
31,31192,3119258,weekday,16.05,경기도,용인시 기흥구
31,31210,3121051,weekday,15.23,경기도,이천시
31,31200,3120015,weekday,21.27,경기도,파주시
31,31240,3124039,weekday,21.71,경기도,화성시
31,31180,3118061,weekday,15.6,경기도,하남시
31,31023,3102356,weekday,12.26,경기도,성남시 분당구
31,31250,3125014,weekday,23.58,경기도,광주시
31,31110,3111051,weekday,14.91,경기도,과천시
31,31091,3109178,weekday,15.02,경기도,안산시 상록구
31,31200,3120011,weekday,22.61,경기도,파주시
31,31240,3124031,weekday,29.91,경기도,화성시
31,31350,3135032,weekday,29.41,경기도,연천군
31,31380,3138037,weekday,32.61,경기도,양평군
31,31191,3119135,weekday,23.92,경기도,용인시 처인구
31,31041,3104156,weekday,14.54,경기도,안양시 만안구
31,31080,3108058,weekday,20.83,경기도,동두천시
31,31070,3107033,weekday,21.74,경기도,평택시
31,31280,3128051,weekday,23.03,경기도,여주시
31,31130,3113035,weekday,25.8,경기도,남양주시
31,31370,3137036,weekday,24.05,경기도,가평군
31,31191,3119134,weekday,24.81,경기도,용인시 처인구
31,31191,3119153,weekday,26.1,경기도,용인시 처인구
31,31260,3126034,weekday,30.81,경기도,양주시
31,31250,3125034,weekday,29.2,경기도,광주시
31,31150,3115064,weekday,14.95,경기도,시흥시
31,31270,3127011,weekday,22.36,경기도,포천시
31,31220,3122051,weekday,20.7,경기도,안성시
31,31050,3105067,weekday,13.45,경기도,부천시
31,31022,3102259,weekday,15.36,경기도,성남시 중원구
31,31120,3112053,weekday,19.5,경기도,구리시
31,31230,3123053,weekday,14.81,경기도,김포시
31,31050,3105070,weekday,15.18,경기도,부천시
31,31240,3124052,weekday,16.27,경기도,화성시
31,31130,3113031,weekday,24.57,경기도,남양주시
31,31050,3105068,weekday,13.94,경기도,부천시
31,31240,3124042,weekday,25.96,경기도,화성시
31,31092,3109272,weekday,22.24,경기도,안산시 단원구
31,31023,3102352,weekday,13.73,경기도,성남시 분당구
31,31050,3105083,weekday,19.16,경기도,부천시
31,31150,3115070,weekday,18.8,경기도,시흥시
31,31192,3119260,weekday,23.57,경기도,용인시 기흥구
31,31350,3135011,weekday,23.62,경기도,연천군
